season,md,home_team,away_team,home_goals,away_goals
2011/2012,24,1. FC Nürnberg,Borussia Monchengladbach,1,0
2011/2012,24,1899 Hoffenheim,1. FC Cologne,1,1
2011/2012,24,Hertha BSC,Werder Bremen,1,0
2011/2012,24,SC Freiburg,FC Schalke 04,2,1
2011/2012,24,Hamburger SV,VfB Stuttgart,0,4
2011/2012,24,Borussia Dortmund,1. FSV Mainz 05,2,1
2011/2012,25,VfB Stuttgart,1. FC Kaiserslautern,0,0
2011/2012,25,1. FSV Mainz 05,1. FC Nürnberg,2,1
2011/2012,25,FC Schalke 04,Hamburger SV,3,1
2011/2012,25,Werder Bremen,Hannover 96,3,0
2011/2012,25,FC Augsburg,Borussia Dortmund,0,0
2011/2012,25,1. FC Cologne,Hertha BSC,1,0
2011/2012,25,Bayern München,1899 Hoffenheim,7,1
2011/2012,25,Borussia Monchengladbach,SC Freiburg,0,0
2011/2012,25,VfL Wolfsburg,Bayer 04 Leverkusen,3,2
2011/2012,26,Hannover 96,1. FC Cologne,4,1
2011/2012,26,1899 Hoffenheim,VfB Stuttgart,1,2
2011/2012,26,Borussia Dortmund,Werder Bremen,1,0
2011/2012,26,FC Augsburg,1. FSV Mainz 05,2,1
2011/2012,26,Hamburger SV,SC Freiburg,1,3
2011/2012,26,1. FC Nürnberg,VfL Wolfsburg,1,3
2011/2012,26,Bayer 04 Leverkusen,Borussia Monchengladbach,1,2
2011/2012,26,Hertha BSC,Bayern München,0,6
2011/2012,26,1. FC Kaiserslautern,FC Schalke 04,1,4
2011/2012,27,SC Freiburg,1. FC Kaiserslautern,2,0
2011/2012,27,VfL Wolfsburg,Hamburger SV,2,1
2011/2012,27,Bayern München,Hannover 96,2,1
2011/2012,27,Borussia Monchengladbach,1899 Hoffenheim,1,2
2011/2012,27,Werder Bremen,FC Augsburg,1,1
2011/2012,27,1. FSV Mainz 05,Hertha BSC,1,3
2011/2012,27,FC Schalke 04,Bayer 04 Leverkusen,2,0
2011/2012,27,VfB Stuttgart,1. FC Nürnberg,1,0
2011/2012,27,1. FC Cologne,Borussia Dortmund,1,6
2011/2012,28,1899 Hoffenheim,FC Schalke 04,1,1
2011/2012,28,Hannover 96,Borussia Monchengladbach,2,1
2011/2012,28,FC Augsburg,1. FC Cologne,2,1
2011/2012,28,Bayer 04 Leverkusen,SC Freiburg,0,2
2011/2012,28,Hertha BSC,VfL Wolfsburg,1,4
2011/2012,28,1. FC Kaiserslautern,Hamburger SV,0,1
2011/2012,28,1. FC Nürnberg,Bayern München,0,1
2011/2012,28,Borussia Dortmund,VfB Stuttgart,4,4
2011/2012,28,Werder Bremen,1. FSV Mainz 05,0,3
2011/2012,29,VfB Stuttgart,1. FSV Mainz 05,4,1
2011/2012,29,Hamburger SV,Bayer 04 Leverkusen,1,1
2011/2012,29,FC Schalke 04,Hannover 96,3,0
2011/2012,29,Borussia Monchengladbach,Hertha BSC,0,0
2011/2012,29,Bayern München,FC Augsburg,2,1
2011/2012,29,1. FC Kaiserslautern,1899 Hoffenheim,1,2
2011/2012,29,SC Freiburg,1. FC Nürnberg,2,2
2011/2012,29,1. FC Cologne,Werder Bremen,1,1
2011/2012,29,VfL Wolfsburg,Borussia Dortmund,1,3
2011/2012,30,Werder Bremen,Borussia Monchengladbach,2,2
2011/2012,30,Hannover 96,VfL Wolfsburg,2,0
2011/2012,30,Bayer 04 Leverkusen,1. FC Kaiserslautern,3,1
2011/2012,30,1899 Hoffenheim,Hamburger SV,4,0
2011/2012,30,1. FC Nürnberg,FC Schalke 04,4,1
2011/2012,30,Borussia Dortmund,Bayern München,1,0
2011/2012,30,1. FSV Mainz 05,1. FC Cologne,4,0
2011/2012,30,Hertha BSC,SC Freiburg,1,2
2011/2012,30,FC Augsburg,VfB Stuttgart,1,3
2011/2012,31,VfB Stuttgart,Werder Bremen,4,1
2011/2012,31,FC Schalke 04,Borussia Dortmund,1,2
2011/2012,31,Borussia Monchengladbach,1. FC Cologne,3,0
2011/2012,31,Bayern München,1. FSV Mainz 05,0,0
2011/2012,31,Bayer 04 Leverkusen,Hertha BSC,3,3
2011/2012,31,VfL Wolfsburg,FC Augsburg,1,2
2011/2012,31,1. FC Kaiserslautern,1. FC Nürnberg,0,2
2011/2012,31,Hamburger SV,Hannover 96,1,0
2011/2012,31,SC Freiburg,1899 Hoffenheim,0,0
2011/2012,32,1. FC Nürnberg,Hamburger SV,1,1
2011/2012,32,1. FSV Mainz 05,VfL Wolfsburg,0,0
2011/2012,32,1899 Hoffenheim,Bayer 04 Leverkusen,0,1
2011/2012,32,Werder Bremen,Bayern München,1,2
2011/2012,32,1. FC Cologne,VfB Stuttgart,1,1
2011/2012,32,Hannover 96,SC Freiburg,0,0
2011/2012,32,Borussia Dortmund,Borussia Monchengladbach,2,0
2011/2012,32,FC Augsburg,FC Schalke 04,1,1
2011/2012,32,Hertha BSC,1. FC Kaiserslautern,1,2
2011/2012,33,1. FC Kaiserslautern,Borussia Dortmund,2,5
2011/2012,33,VfL Wolfsburg,Werder Bremen,3,1
2011/2012,33,Bayer 04 Leverkusen,Hannover 96,1,0
2011/2012,33,Hamburger SV,1. FSV Mainz 05,0,0
2011/2012,33,1899 Hoffenheim,1. FC Nürnberg,2,3
2011/2012,33,Bayern München,VfB Stuttgart,2,0
2011/2012,33,SC Freiburg,1. FC Cologne,4,1
2011/2012,33,Borussia Monchengladbach,FC Augsburg,0,0
2011/2012,33,FC Schalke 04,Hertha BSC,4,0
2011/2012,34,Hannover 96,1. FC Kaiserslautern,2,1
2011/2012,34,Hertha BSC,1899 Hoffenheim,3,1
2011/2012,34,Borussia Dortmund,SC Freiburg,4,0
2011/2012,34,1. FSV Mainz 05,Borussia Monchengladbach,0,3
2011/2012,34,Werder Bremen,FC Schalke 04,2,3
2011/2012,34,1. FC Cologne,Bayern München,1,4
2011/2012,34,1. FC Nürnberg,Bayer 04 Leverkusen,1,4
2011/2012,34,FC Augsburg,Hamburger SV,1,0
2011/2012,34,VfB Stuttgart,VfL Wolfsburg,3,2
2012/2013,1,Borussia Dortmund,Werder Bremen,2,1
2012/2013,1,Borussia Monchengladbach,1899 Hoffenheim,2,1
2012/2013,1,VfB Stuttgart,VfL Wolfsburg,0,1
2012/2013,1,Eintracht Frankfurt,Bayer 04 Leverkusen,2,1
2012/2013,1,Hannover 96,FC Schalke 04,2,2
2012/2013,1,Hamburger SV,1. FC Nuremberg,0,1
2012/2013,1,FC Augsburg,Fortuna Dusseldorf,0,2
2012/2013,1,SC Freiburg,1. FSV Mainz 05,1,1
2012/2013,1,SpVgg Greuther Fürth,Bayern München,0,3
2012/2013,2,FC Schalke 04,FC Augsburg,3,1
2012/2013,2,Bayern München,VfB Stuttgart,6,1
2012/2013,2,VfL Wolfsburg,Hannover 96,0,4
2012/2013,2,Fortuna Dusseldorf,Borussia Monchengladbach,0,0
2012/2013,2,1899 Hoffenheim,Eintracht Frankfurt,0,4
2012/2013,2,Werder Bremen,Hamburger SV,2,0
2012/2013,2,Bayer 04 Leverkusen,SC Freiburg,2,0
2012/2013,2,1. FSV Mainz 05,SpVgg Greuther Fürth,0,1
2012/2013,2,1. FC Nuremberg,Borussia Dortmund,1,1
2012/2013,3,SpVgg Greuther Fürth,FC Schalke 04,0,2
2012/2013,3,SC Freiburg,1899 Hoffenheim,5,3
2012/2013,3,Hannover 96,Werder Bremen,3,2
2012/2013,3,VfB Stuttgart,Fortuna Dusseldorf,0,0
2012/2013,3,Borussia Monchengladbach,1. FC Nuremberg,2,3
2012/2013,3,Eintracht Frankfurt,Hamburger SV,3,2
2012/2013,3,Bayern München,1. FSV Mainz 05,3,1
2012/2013,3,Borussia Dortmund,Bayer 04 Leverkusen,3,0
2012/2013,3,FC Augsburg,VfL Wolfsburg,0,0
2012/2013,4,Bayer 04 Leverkusen,Borussia Monchengladbach,1,1
2012/2013,4,Fortuna Dusseldorf,SC Freiburg,0,0
2012/2013,4,Hamburger SV,Borussia Dortmund,3,2
2012/2013,4,1. FSV Mainz 05,FC Augsburg,2,0
2012/2013,4,VfL Wolfsburg,SpVgg Greuther Fürth,1,1
2012/2013,4,FC Schalke 04,Bayern München,0,2
2012/2013,4,1. FC Nuremberg,Eintracht Frankfurt,1,2
2012/2013,4,1899 Hoffenheim,Hannover 96,3,1
2012/2013,4,Werder Bremen,VfB Stuttgart,2,2
2012/2013,5,FC Augsburg,Bayer 04 Leverkusen,1,3
2012/2013,5,Bayern München,VfL Wolfsburg,3,0
2012/2013,5,SC Freiburg,Werder Bremen,1,2
2012/2013,5,SpVgg Greuther Fürth,Fortuna Dusseldorf,0,2
2012/2013,5,Borussia Monchengladbach,Hamburger SV,2,2
2012/2013,5,VfB Stuttgart,1899 Hoffenheim,0,3
2012/2013,5,Hannover 96,1. FC Nuremberg,4,1
2012/2013,5,Eintracht Frankfurt,Borussia Dortmund,3,3
2012/2013,5,FC Schalke 04,1. FSV Mainz 05,3,0
2012/2013,6,VfL Wolfsburg,1. FSV Mainz 05,0,2
2012/2013,6,Bayer 04 Leverkusen,SpVgg Greuther Fürth,2,0
2012/2013,6,Fortuna Dusseldorf,FC Schalke 04,2,2
2012/2013,6,Eintracht Frankfurt,SC Freiburg,2,1
2012/2013,6,Hamburger SV,Hannover 96,1,0
2012/2013,6,Borussia Dortmund,Borussia Monchengladbach,5,0
2012/2013,6,1. FC Nuremberg,VfB Stuttgart,0,2
2012/2013,6,Werder Bremen,Bayern München,0,2
2012/2013,6,1899 Hoffenheim,FC Augsburg,0,0
2012/2013,7,FC Augsburg,Werder Bremen,3,1
2012/2013,7,VfB Stuttgart,Bayer 04 Leverkusen,2,2
2012/2013,7,Hannover 96,Borussia Dortmund,1,1
2012/2013,7,Borussia Monchengladbach,Eintracht Frankfurt,2,0
2012/2013,7,FC Schalke 04,VfL Wolfsburg,3,0
2012/2013,7,Bayern München,1899 Hoffenheim,2,0
2012/2013,7,SpVgg Greuther Fürth,Hamburger SV,0,1
2012/2013,7,SC Freiburg,1. FC Nuremberg,3,0
2012/2013,7,1. FSV Mainz 05,Fortuna Dusseldorf,1,0
2012/2013,8,Bayer 04 Leverkusen,1. FSV Mainz 05,2,2
2012/2013,8,Fortuna Dusseldorf,Bayern München,0,5
2012/2013,8,Werder Bremen,Borussia Monchengladbach,4,0
2012/2013,8,1. FC Nuremberg,FC Augsburg,0,0
2012/2013,8,Hamburger SV,VfB Stuttgart,0,1
2012/2013,8,Borussia Dortmund,FC Schalke 04,1,2
2012/2013,8,VfL Wolfsburg,SC Freiburg,0,2
2012/2013,8,Eintracht Frankfurt,Hannover 96,3,1
2012/2013,8,1899 Hoffenheim,SpVgg Greuther Fürth,3,3
2012/2013,9,Bayern München,Bayer 04 Leverkusen,1,2
2012/2013,9,Hannover 96,Borussia Monchengladbach,2,3
2012/2013,9,FC Augsburg,Hamburger SV,0,2
2012/2013,9,Fortuna Dusseldorf,VfL Wolfsburg,1,4
2012/2013,9,SC Freiburg,Borussia Dortmund,0,2
2012/2013,9,1. FSV Mainz 05,1899 Hoffenheim,3,0
2012/2013,9,SpVgg Greuther Fürth,Werder Bremen,1,1
2012/2013,9,FC Schalke 04,1. FC Nuremberg,1,0
2012/2013,9,VfB Stuttgart,Eintracht Frankfurt,2,1
2012/2013,10,Hamburger SV,Bayern München,0,3
2012/2013,10,Eintracht Frankfurt,SpVgg Greuther Fürth,1,1
2012/2013,10,Borussia Dortmund,VfB Stuttgart,0,0
2012/2013,10,Borussia Monchengladbach,SC Freiburg,1,1
2012/2013,10,Bayer 04 Leverkusen,Fortuna Dusseldorf,3,2
2012/2013,10,Hannover 96,FC Augsburg,2,0
2012/2013,10,1. FC Nuremberg,VfL Wolfsburg,1,0
2012/2013,10,1899 Hoffenheim,FC Schalke 04,3,2
2012/2013,10,Werder Bremen,1. FSV Mainz 05,2,1
2012/2013,11,1. FSV Mainz 05,1. FC Nuremberg,2,1
2012/2013,11,VfB Stuttgart,Hannover 96,2,4
2012/2013,11,VfL Wolfsburg,Bayer 04 Leverkusen,3,1
2012/2013,11,Fortuna Dusseldorf,1899 Hoffenheim,1,1
2012/2013,11,FC Augsburg,Borussia Dortmund,1,3
2012/2013,11,SC Freiburg,Hamburger SV,0,0
2012/2013,11,FC Schalke 04,Werder Bremen,2,1
2012/2013,11,Bayern München,Eintracht Frankfurt,2,0
2012/2013,11,SpVgg Greuther Fürth,Borussia Monchengladbach,2,4
2012/2013,12,Hamburger SV,1. FSV Mainz 05,1,0
2012/2013,12,Eintracht Frankfurt,FC Augsburg,4,2
2012/2013,12,Borussia Dortmund,SpVgg Greuther Fürth,3,1
2012/2013,12,Borussia Monchengladbach,VfB Stuttgart,1,2
2012/2013,12,Hannover 96,SC Freiburg,1,2
2012/2013,12,Bayer 04 Leverkusen,FC Schalke 04,2,0
2012/2013,12,Werder Bremen,Fortuna Dusseldorf,2,1
2012/2013,12,1899 Hoffenheim,VfL Wolfsburg,1,3
2012/2013,12,1. FC Nuremberg,Bayern München,1,1
2012/2013,13,Fortuna Dusseldorf,Hamburger SV,2,0
2012/2013,13,Bayern München,Hannover 96,5,0
2012/2013,13,FC Schalke 04,Eintracht Frankfurt,1,1
2012/2013,13,VfL Wolfsburg,Werder Bremen,1,1
2012/2013,13,SpVgg Greuther Fürth,1. FC Nuremberg,0,0
2012/2013,13,SC Freiburg,VfB Stuttgart,3,0
2012/2013,13,1899 Hoffenheim,Bayer 04 Leverkusen,1,2
2012/2013,13,FC Augsburg,Borussia Monchengladbach,1,1
2012/2013,13,1. FSV Mainz 05,Borussia Dortmund,1,2
2012/2013,14,Borussia Dortmund,Fortuna Dusseldorf,1,1
2012/2013,14,Hamburger SV,FC Schalke 04,3,1
2012/2013,14,Borussia Monchengladbach,VfL Wolfsburg,2,0
2012/2013,14,VfB Stuttgart,FC Augsburg,2,1
2012/2013,14,Werder Bremen,Bayer 04 Leverkusen,1,4
2012/2013,14,SC Freiburg,Bayern München,0,2
2012/2013,14,1. FC Nuremberg,1899 Hoffenheim,4,2
2012/2013,14,Eintracht Frankfurt,1. FSV Mainz 05,1,3
2012/2013,14,Hannover 96,SpVgg Greuther Fürth,2,0
2012/2013,15,1899 Hoffenheim,Werder Bremen,1,4
2012/2013,15,Fortuna Dusseldorf,Eintracht Frankfurt,4,0
2012/2013,15,1. FSV Mainz 05,Hannover 96,2,1
2012/2013,15,FC Augsburg,SC Freiburg,1,1
2012/2013,15,SpVgg Greuther Fürth,VfB Stuttgart,0,1
2012/2013,15,FC Schalke 04,Borussia Monchengladbach,1,1
2012/2013,15,Bayer 04 Leverkusen,1. FC Nuremberg,1,0
2012/2013,15,Bayern München,Borussia Dortmund,1,1
2012/2013,15,VfL Wolfsburg,Hamburger SV,1,1
2012/2013,16,Borussia Dortmund,VfL Wolfsburg,2,3
2012/2013,16,VfB Stuttgart,FC Schalke 04,3,1
2012/2013,16,1. FC Nuremberg,Fortuna Dusseldorf,2,0
2012/2013,16,FC Augsburg,Bayern München,0,2
2012/2013,16,Eintracht Frankfurt,Werder Bremen,4,1
2012/2013,16,Borussia Monchengladbach,1. FSV Mainz 05,2,0
2012/2013,16,Hamburger SV,1899 Hoffenheim,2,0
2012/2013,16,SC Freiburg,SpVgg Greuther Fürth,1,0
2012/2013,16,Hannover 96,Bayer 04 Leverkusen,3,2
2012/2013,17,1899 Hoffenheim,Borussia Dortmund,1,3
2012/2013,17,VfL Wolfsburg,Eintracht Frankfurt,0,2
2012/2013,17,FC Schalke 04,SC Freiburg,1,3
2012/2013,17,SpVgg Greuther Fürth,FC Augsburg,1,1
2012/2013,17,1. FSV Mainz 05,VfB Stuttgart,3,1
2012/2013,17,Bayer 04 Leverkusen,Hamburger SV,3,0
2012/2013,17,Fortuna Dusseldorf,Hannover 96,2,1
2012/2013,17,Bayern München,Borussia Monchengladbach,1,1
2012/2013,17,Werder Bremen,1. FC Nuremberg,1,1
2012/2013,18,Fortuna Dusseldorf,FC Augsburg,2,3
2012/2013,18,1. FC Nuremberg,Hamburger SV,1,1
2012/2013,18,1. FSV Mainz 05,SC Freiburg,0,0
2012/2013,18,Bayer 04 Leverkusen,Eintracht Frankfurt,3,1
2012/2013,18,VfL Wolfsburg,VfB Stuttgart,2,0
2012/2013,18,Bayern München,SpVgg Greuther Fürth,2,0
2012/2013,18,Werder Bremen,Borussia Dortmund,0,5
2012/2013,18,1899 Hoffenheim,Borussia Monchengladbach,0,0
2012/2013,18,FC Schalke 04,Hannover 96,5,4
2012/2013,19,Borussia Dortmund,1. FC Nuremberg,3,0
2012/2013,19,Hamburger SV,Werder Bremen,3,2
2012/2013,19,SC Freiburg,Bayer 04 Leverkusen,0,0
2012/2013,19,Eintracht Frankfurt,1899 Hoffenheim,2,1
2012/2013,19,Hannover 96,VfL Wolfsburg,2,1
2012/2013,19,FC Augsburg,FC Schalke 04,0,0
2012/2013,19,Borussia Monchengladbach,Fortuna Dusseldorf,2,1
2012/2013,19,SpVgg Greuther Fürth,1. FSV Mainz 05,0,3
2012/2013,19,VfB Stuttgart,Bayern München,0,2
2012/2013,20,Bayer 04 Leverkusen,Borussia Dortmund,2,3
2012/2013,20,Hamburger SV,Eintracht Frankfurt,0,2
2012/2013,20,FC Schalke 04,SpVgg Greuther Fürth,1,2
2012/2013,20,VfL Wolfsburg,FC Augsburg,1,1
2012/2013,20,1899 Hoffenheim,SC Freiburg,2,1
2012/2013,20,Fortuna Dusseldorf,VfB Stuttgart,3,1
2012/2013,20,1. FSV Mainz 05,Bayern München,0,3
2012/2013,20,Werder Bremen,Hannover 96,2,0
2012/2013,20,1. FC Nuremberg,Borussia Monchengladbach,2,1
2012/2013,21,VfB Stuttgart,Werder Bremen,1,4
2012/2013,21,Eintracht Frankfurt,1. FC Nuremberg,0,0
2012/2013,21,Hannover 96,1899 Hoffenheim,1,0
2012/2013,21,Borussia Dortmund,Hamburger SV,1,4
2012/2013,21,Bayern München,FC Schalke 04,4,0
2012/2013,21,FC Augsburg,1. FSV Mainz 05,1,1
2012/2013,21,SC Freiburg,Fortuna Dusseldorf,1,0
2012/2013,21,Borussia Monchengladbach,Bayer 04 Leverkusen,3,3
2012/2013,21,SpVgg Greuther Fürth,VfL Wolfsburg,0,1
2012/2013,22,VfL Wolfsburg,Bayern München,0,2
2012/2013,22,1. FSV Mainz 05,FC Schalke 04,2,2
2012/2013,22,Hamburger SV,Borussia Monchengladbach,1,0
2012/2013,22,Werder Bremen,SC Freiburg,2,3
2012/2013,22,Bayer 04 Leverkusen,FC Augsburg,2,1
2012/2013,22,Fortuna Dusseldorf,SpVgg Greuther Fürth,1,0
2012/2013,22,Borussia Dortmund,Eintracht Frankfurt,3,0
2012/2013,22,1. FC Nuremberg,Hannover 96,2,2
2012/2013,22,1899 Hoffenheim,VfB Stuttgart,0,1
2012/2013,23,SC Freiburg,Eintracht Frankfurt,0,0
2012/2013,23,FC Augsburg,1899 Hoffenheim,2,1
2012/2013,23,SpVgg Greuther Fürth,Bayer 04 Leverkusen,0,0
2012/2013,23,Borussia Monchengladbach,Borussia Dortmund,1,1
2012/2013,23,FC Schalke 04,Fortuna Dusseldorf,2,1
2012/2013,23,Hannover 96,Hamburger SV,5,1
2012/2013,23,VfB Stuttgart,1. FC Nuremberg,1,1
2012/2013,23,Bayern München,Werder Bremen,6,1
2012/2013,23,1. FSV Mainz 05,VfL Wolfsburg,1,1
2012/2013,24,Hamburger SV,SpVgg Greuther Fürth,1,1
2012/2013,24,VfL Wolfsburg,FC Schalke 04,1,4
2012/2013,24,Eintracht Frankfurt,Borussia Monchengladbach,0,1
2012/2013,24,1899 Hoffenheim,Bayern München,0,1
2012/2013,24,Fortuna Dusseldorf,1. FSV Mainz 05,1,1
2012/2013,24,1. FC Nuremberg,SC Freiburg,1,1
2012/2013,24,Borussia Dortmund,Hannover 96,3,1
2012/2013,24,Werder Bremen,FC Augsburg,0,1
2012/2013,24,Bayer 04 Leverkusen,VfB Stuttgart,2,1
2012/2013,25,FC Augsburg,1. FC Nuremberg,1,2
2012/2013,25,1. FSV Mainz 05,Bayer 04 Leverkusen,1,0
2012/2013,25,VfB Stuttgart,Hamburger SV,0,1
2012/2013,25,Hannover 96,Eintracht Frankfurt,0,0
2012/2013,25,Borussia Monchengladbach,Werder Bremen,1,1
2012/2013,25,Bayern München,Fortuna Dusseldorf,3,2
2012/2013,25,SpVgg Greuther Fürth,1899 Hoffenheim,0,3
2012/2013,25,SC Freiburg,VfL Wolfsburg,2,5
2012/2013,25,FC Schalke 04,Borussia Dortmund,2,1
2012/2013,26,Borussia Monchengladbach,Hannover 96,1,0
2012/2013,26,VfL Wolfsburg,Fortuna Dusseldorf,1,1
2012/2013,26,1. FC Nuremberg,FC Schalke 04,3,0
2012/2013,26,Borussia Dortmund,SC Freiburg,5,1
2012/2013,26,1899 Hoffenheim,1. FSV Mainz 05,0,0
2012/2013,26,Hamburger SV,FC Augsburg,0,1
2012/2013,26,Werder Bremen,SpVgg Greuther Fürth,2,2
2012/2013,26,Bayer 04 Leverkusen,Bayern München,1,2
2012/2013,26,Eintracht Frankfurt,VfB Stuttgart,1,2
2012/2013,27,Fortuna Dusseldorf,Bayer 04 Leverkusen,1,4
2012/2013,27,VfB Stuttgart,Borussia Dortmund,1,2
2012/2013,27,SC Freiburg,Borussia Monchengladbach,2,0
2012/2013,27,FC Augsburg,Hannover 96,0,2
2012/2013,27,1. FSV Mainz 05,Werder Bremen,1,1
2012/2013,27,FC Schalke 04,1899 Hoffenheim,3,0
2012/2013,27,Bayern München,Hamburger SV,9,2
2012/2013,27,VfL Wolfsburg,1. FC Nuremberg,2,2
2012/2013,27,SpVgg Greuther Fürth,Eintracht Frankfurt,2,3
2012/2013,28,Hannover 96,VfB Stuttgart,0,0
2012/2013,28,1. FC Nuremberg,1. FSV Mainz 05,2,1
2012/2013,28,Borussia Monchengladbach,SpVgg Greuther Fürth,1,0
2012/2013,28,Borussia Dortmund,FC Augsburg,4,2
2012/2013,28,Hamburger SV,SC Freiburg,0,1
2012/2013,28,Werder Bremen,FC Schalke 04,0,2
2012/2013,28,Eintracht Frankfurt,Bayern München,0,1
2012/2013,28,1899 Hoffenheim,Fortuna Dusseldorf,3,0
2012/2013,28,Bayer 04 Leverkusen,VfL Wolfsburg,1,1
2012/2013,29,VfL Wolfsburg,1899 Hoffenheim,2,2
2012/2013,29,FC Augsburg,Eintracht Frankfurt,2,0
2012/2013,29,VfB Stuttgart,Borussia Monchengladbach,2,0
2012/2013,29,FC Schalke 04,Bayer 04 Leverkusen,2,2
2012/2013,29,Fortuna Dusseldorf,Werder Bremen,2,2
2012/2013,29,SpVgg Greuther Fürth,Borussia Dortmund,1,6
2012/2013,29,1. FSV Mainz 05,Hamburger SV,1,2
2012/2013,29,Bayern München,1. FC Nuremberg,4,0
2012/2013,29,SC Freiburg,Hannover 96,3,1
2012/2013,30,Bayer 04 Leverkusen,1899 Hoffenheim,5,0
2012/2013,30,1. FC Nuremberg,SpVgg Greuther Fürth,0,1
2012/2013,30,VfB Stuttgart,SC Freiburg,2,1
2012/2013,30,Werder Bremen,VfL Wolfsburg,0,3
2012/2013,30,Hamburger SV,Fortuna Dusseldorf,2,1
2012/2013,30,Borussia Dortmund,1. FSV Mainz 05,2,0
2012/2013,30,Eintracht Frankfurt,FC Schalke 04,1,0
2012/2013,30,Borussia Monchengladbach,FC Augsburg,1,0
2012/2013,30,Hannover 96,Bayern München,1,6
2012/2013,31,SpVgg Greuther Fürth,Hannover 96,2,3
2012/2013,31,VfL Wolfsburg,Borussia Monchengladbach,3,1
2012/2013,31,1. FSV Mainz 05,Eintracht Frankfurt,0,0
2012/2013,31,Fortuna Dusseldorf,Borussia Dortmund,1,2
2012/2013,31,Bayern München,SC Freiburg,1,0
2012/2013,31,1899 Hoffenheim,1. FC Nuremberg,2,1
2012/2013,31,Bayer 04 Leverkusen,Werder Bremen,1,0
2012/2013,31,FC Augsburg,VfB Stuttgart,3,0
2012/2013,31,FC Schalke 04,Hamburger SV,4,1
2012/2013,32,Eintracht Frankfurt,Fortuna Dusseldorf,3,1
2012/2013,32,Borussia Monchengladbach,FC Schalke 04,0,1
2012/2013,32,Hannover 96,1. FSV Mainz 05,2,2
2012/2013,32,VfB Stuttgart,SpVgg Greuther Fürth,0,2
2012/2013,32,Werder Bremen,1899 Hoffenheim,2,2
2012/2013,32,Hamburger SV,VfL Wolfsburg,1,1
2012/2013,32,Borussia Dortmund,Bayern München,1,1
2012/2013,32,SC Freiburg,FC Augsburg,2,0
2012/2013,32,1. FC Nuremberg,Bayer 04 Leverkusen,0,2
2012/2013,33,VfL Wolfsburg,Borussia Dortmund,3,3
2012/2013,33,1. FSV Mainz 05,Borussia Monchengladbach,2,4
2012/2013,33,FC Schalke 04,VfB Stuttgart,1,2
2012/2013,33,Bayer 04 Leverkusen,Hannover 96,3,1
2012/2013,33,Fortuna Dusseldorf,1. FC Nuremberg,1,2
2012/2013,33,SpVgg Greuther Fürth,SC Freiburg,1,2
2012/2013,33,Bayern München,FC Augsburg,3,0
2012/2013,33,1899 Hoffenheim,Hamburger SV,1,4
2012/2013,33,Werder Bremen,Eintracht Frankfurt,1,1
2012/2013,34,1. FC Nuremberg,Werder Bremen,3,2
2012/2013,34,Borussia Dortmund,1899 Hoffenheim,1,2
2012/2013,34,Eintracht Frankfurt,VfL Wolfsburg,2,2
2012/2013,34,FC Augsburg,SpVgg Greuther Fürth,3,1
2012/2013,34,SC Freiburg,FC Schalke 04,1,2
2012/2013,34,Borussia Monchengladbach,Bayern München,3,4
2012/2013,34,Hannover 96,Fortuna Dusseldorf,3,0
2012/2013,34,Hamburger SV,Bayer 04 Leverkusen,0,1
2012/2013,34,VfB Stuttgart,1. FSV Mainz 05,2,2
2013/2014,1,Bayern München,Borussia Monchengladbach,3,1
2013/2014,1,Bayer 04 Leverkusen,SC Freiburg,3,1
